group,names,scores,logfoldchanges,pvals,pvals_adj
0,DENND2D,1.8285347,,0.06746933914702306,0.8852664881711306
0,TUBA4A,1.8267922,,0.06773101615325375,0.8877575394000173
0,ICOS,1.8250498,,0.06799352745515065,0.890254236594981
0,LDHA,1.8183286,,0.06901392021923236,0.9007519048677001
0,ESD,1.8078238,,0.07063392670670883,0.9180182272291494
0,PCSK1N,1.8069775,,0.07076579509411997,0.9187659951295407
0,MAGEH1,1.8038907,,0.07124843875754203,0.9240615981565786
0,U2AF1L4,1.7943816,,0.07275227682066783,0.9396660596972528
0,FGFR1OP2,1.7927387,,0.07301471570880097,0.9410447196671325
0,SURF1,1.7913446,,0.07323799813110483,0.9429392259379749
0,PDCD5,1.7869636,,0.0739433817654618,0.9510303835807572
0,AIMP1,1.7856194,,0.07416091637514145,0.9528367218261417
0,EIF2S2,1.7809395,,0.07492234280513349,0.9616201008010903
0,SIRPG,1.7770561,,0.07555900108795408,0.9657799932234874
0,AKIRIN1,1.7735213,,0.07614235577281359,0.972230906355347
0,CRBN,1.772675,,0.07628257600858071,0.973016139799853
0,SCML4,1.7669497,,0.07723666475869444,0.9811358442111647
0,MAPKAPK5-AS1,1.7600791,,0.0783943823799819,0.9907510902009983
0,EIF2S3,1.7588843,,0.07859715908738704,0.992299168866296
0,ZFAS1,1.754553,,0.07933580527681951,0.9999631895353134
0,CWC15,1.7365304,,0.08247008116299384,0.9999631895353134
0,RP11-291B21.2,1.7342901,,0.08286662156816246,0.9999631895353134
0,ZNF331,1.7304068,,0.08355761751463156,0.9999631895353134
0,DEGS1,1.7283655,,0.08392270008992919,0.9999631895353134
0,EIF3D,1.7256771,,0.08440550984660904,0.9999631895353134
0,CCDC66,1.7246815,,0.08458489766007851,0.9999631895353134
0,HSPE1,1.7214952,,0.08516101234848261,0.9999631895353134
0,DNAJB9,1.7214952,,0.08516101234848261,0.9999631895353134
0,SON,1.7208977,,0.08526938627953297,0.9999631895353134
0,INPP4B,1.7152221,,0.08630450933122302,0.9999631895353134
0,KHDRBS1,1.7149732,,0.08635014079109443,0.9999631895353134
0,UBAC2,1.7113886,,0.08700939697876506,0.9999631895353134
0,TXK,1.7112392,,0.08703695390913782,0.9999631895353134
0,PHF1,1.7086504,,0.08751572762047173,0.9999631895353134
0,YWHAZ,1.702676,,0.08862870107235492,0.9999631895353134
0,HSP90AB1,1.6851515,,0.09195935057654168,0.9999631895353134
0,UBALD2,1.6814176,,0.09268184180888119,0.9999631895353134
0,XRCC6,1.6812184,,0.09272050232348743,0.9999631895353134
0,CD52,1.6764888,,0.09364250065133471,0.9999631895353134
0,DDX24,1.673153,,0.09429716351016493,0.9999631895353134
0,TRAPPC6A,1.672705,,0.0943853821486131,0.9999631895353134
0,TMEM14B,1.672008,,0.09452274262502335,0.9999631895353134
0,NUDT16L1,1.6697676,,0.09496534388121743,0.9999631895353134
0,CMTM7,1.6694689,,0.09502448262831943,0.9999631895353134
0,NUCKS1,1.6649882,,0.0959151090665727,0.9999631895353134
0,MYLIP,1.6588148,,0.09715312529757578,0.9999631895353134
0,RBMX,1.657122,,0.09749480391985572,0.9999631895353134
0,THEM4,1.6484593,,0.09925845546551712,0.9999631895353134
0,CEBPZ-AS1,1.6335733,,0.10234847099284407,0.9999631895353134
0,NKTR,1.6314325,,0.1027990831384865,0.9999631895353134
0,ICAM2,1.6306858,,0.1029566441466462,0.9999631895353134
0,TNRC6C,1.6262548,,0.10389546010043439,0.9999631895353134
0,CSDE1,1.6256076,,0.10403315807725247,0.9999631895353134
0,ZFAND1,1.6254582,,0.10406495511473834,0.9999631895353134
0,CIB1,1.6222222,,0.10475578869531715,0.9999631895353134
0,SSBP1,1.6188368,,0.10548239886572269,0.9999631895353134
0,SLC2A4RG,1.610174,,0.10735987941752602,0.9999631895353134
0,ERGIC2,1.60878,,0.10766446010352636,0.9999631895353134
0,IGBP1,1.6074357,,0.10795881053237401,0.9999631895353134
0,IL27RA,1.6060915,,0.10825379766468782,0.9999631895353134
0,GTF3A,1.5990219,,0.10981572487084194,0.9999631895353134
0,POLR2I,1.5984743,,0.10993745870428896,0.9999631895353134
0,H1FX,1.596433,,0.11039213359850023,0.9999631895353134
0,SRP72,1.5961841,,0.11044768322395976,0.9999631895353134
0,GALT,1.5944915,,0.11082600641381224,0.9999631895353134
0,RNF138,1.5942425,,0.11088172837571804,0.9999631895353134
0,LSM14A,1.5935953,,0.11102670900149629,0.9999631895353134
0,PRPF38B,1.592052,,0.11137303595888705,0.9999631895353134
0,PDE7A,1.5878699,,0.11231575613883812,0.9999631895353134
0,SUPT3H,1.5776141,,0.11465430564393952,0.9999631895353134
0,ZC3HAV1,1.572486,,0.11583786161965683,0.9999631895353134
0,WHSC1L1,1.5675075,,0.11699611238911194,0.9999631895353134
0,KIAA1551,1.5621307,,0.11825721672691589,0.9999631895353134
0,TMC8,1.5549117,,0.11996710311193388,0.9999631895353134
0,SFXN1,1.5536172,,0.12027574049785765,0.9999631895353134
0,HMOX2,1.5510782,,0.1208829499311205,0.9999631895353134
0,LINC00649,1.5494851,,0.12126516711548894,0.9999631895353134
0,RP11-796E2.4,1.5416188,,0.12316623807319392,0.9999631895353134
0,CCT7,1.53903,,0.12379697186360347,0.9999631895353134
0,BIRC3,1.538582,,0.1239063927901438,0.9999631895353134
0,THOC7,1.5354455,,0.12467445384904474,0.9999631895353134
0,FAM134B,1.5353458,,0.12469889740866105,0.9999631895353134
0,GCSAM,1.5312634,,0.1257043048072633,0.9999631895353134
0,SOCS1,1.5296205,,0.1261106979040699,0.9999631895353134
0,SIGIRR,1.5294213,,0.12616002713043226,0.9999631895353134
0,DGKA,1.5194144,,0.12865822525607565,0.9999631895353134
0,EEF1E1,1.5154814,,0.12965056367040154,0.9999631895353134
0,MED4,1.5131911,,0.13023111258065873,0.9999631895353134
0,FRA10AC1,1.5110005,,0.1307883059927896,0.9999631895353134
0,SLFN5,1.5072666,,0.13174232749856837,0.9999631895353134
0,NEMF,1.5061713,,0.13202319441066265,0.9999631895353134
0,GGNBP2,1.5046778,,0.1324069421565146,0.9999631895353134
0,MAT2B,1.5034331,,0.13272739142904025,0.9999631895353134
0,ATG12,1.4989524,,0.13388598295202644,0.9999631895353134
0,HP1BP3,1.4979566,,0.13414450702049852,0.9999631895353134
0,IL16,1.4836184,,0.13791019824383485,0.9999631895353134
0,GRAMD1A,1.4828218,,0.13812176854645797,0.9999631895353134
0,PNISR,1.4803823,,0.1387712587704771,0.9999631895353134
0,DDA1,1.4795359,,0.13899714091817966,0.9999631895353134
0,LSR,1.4776441,,0.1395030776577426,0.9999631895353134
0,RSBN1,1.4775943,,0.13951641089932174,0.9999631895353134
0,ZFAND2B,1.4767479,,0.13974322611166487,0.9999631895353134
0,HNRNPH3,1.4725161,,0.1408815609741909,0.9999631895353134
0,MATR3,1.4713212,,0.14120426032072037,0.9999631895353134
0,NPM3,1.4708731,,0.1413254189358395,0.9999631895353134
0,ANXA7,1.4673383,,0.14228402868705892,0.9999631895353134
0,RP11-660L16.2,1.4662929,,0.14256851578940222,0.9999631895353134
0,CCDC167,1.4616628,,0.1438336385438262,0.9999631895353134
0,ALKBH7,1.4614637,,0.14388824490112578,0.9999631895353134
0,RP11-1143G9.4,1.461165,,0.14397018424095614,0.9999631895353134
0,GPSM3,1.4589245,,0.14458587009622872,0.9999631895353134
0,CHMP7,1.4585263,,0.14469553628278928,0.9999631895353134
0,CELF2,1.4561863,,0.14534111271615932,0.9999631895353134
0,NIPAL3,1.4531494,,0.1461822748623436,0.9999631895353134
0,IL6R,1.4526515,,0.14632052500458223,0.9999631895353134
0,PPP1CC,1.4499134,,0.14708268967701593,0.9999631895353134
0,DGCR6L,1.4493159,,0.14724938285566516,0.9999631895353134
0,R3HDM4,1.449067,,0.1473188809599754,0.9999631895353134
0,TRMT10C,1.4389604,,0.1501617307452169,0.9999631895353134
0,LINS,1.4311441,,0.15238893077963853,0.9999631895353134
0,EIF2A,1.4310445,,0.15241746406270515,0.9999631895353134
0,TMEM63A,1.4302479,,0.1526458767296097,0.9999631895353134
0,GPR155,1.4263647,,0.15376311998084366,0.9999631895353134
0,DHPS,1.4259166,,0.15389243165495733,0.9999631895353134
0,C4orf3,1.4247714,,0.15422327036101469,0.9999631895353134
0,CCT4,1.4240745,,0.15442491489491192,0.9999631895353134
0,MTF2,1.4238255,,0.15449697932418607,0.9999631895353134
0,UBASH3A,1.4236761,,0.15454023024375513,0.9999631895353134
0,KLF2,1.4204401,,0.1554795937252676,0.9999631895353134
0,PDCD4,1.4174032,,0.15636508660387885,0.9999631895353134
0,CDC14A,1.4154615,,0.15693322269003554,0.9999631895353134
0,PYURF,1.4120761,,0.15792756004212605,0.9999631895353134
0,DNPH1,1.4112796,,0.15816221381395223,0.9999631895353134
0,PPP1R15A,1.4099851,,0.15854408920030794,0.9999631895353134
0,TMEM106B,1.4093379,,0.15873528845714635,0.9999631895353134
0,RAP1A,1.4089893,,0.1588383141684262,0.9999631895353134
0,DUT,1.4062014,,0.1596643425497205,0.9999631895353134
0,SMIM20,1.4062014,,0.1596643425497205,0.9999631895353134
0,IK,1.4041601,,0.1602711704611247,0.9999631895353134
0,PABPC4,1.4039112,,0.16034529297404876,0.9999631895353134
0,IDS,1.398833,,0.16186305382057997,0.9999631895353134
0,SIVA1,1.3978871,,0.16214696828879915,0.9999631895353134
0,GPR171,1.3974888,,0.16226662359753707,0.9999631895353134
0,CALM3,1.39256,,0.1637528769399027,0.9999631895353134
0,PRPF6,1.3888758,,0.16487049713409874,0.9999631895353134
0,COX11,1.3881788,,0.16508258330953918,0.9999631895353134
0,PDCL3,1.3861376,,0.1657048742102777,0.9999631895353134
0,CCND2,1.3855402,,0.16588734157765384,0.9999631895353134
0,DNAJC19,1.3843454,,0.16625272967940297,0.9999631895353134
0,RP11-1399P15.1,1.3745873,,0.16925941642672504,0.9999631895353134
0,BCAS2,1.3722972,,0.16997094048720363,0.9999631895353134
0,RP11-143J12.2,1.3713014,,0.17028099715416223,0.9999631895353134
0,RNASET2,1.3676671,,0.17141630120909268,0.9999631895353134
0,SEPT6,1.366771,,0.17169710812887318,0.9999631895353134
0,WTAP,1.3628379,,0.17293361089889858,0.9999631895353134
0,CSGALNACT1,1.3505906,,0.1768266271601895,0.9999631895353134
0,GRK6,1.3501425,,0.1769702828195706,0.9999631895353134
0,ZMYM2,1.3494953,,0.17717793891830302,0.9999631895353134
0,BLOC1S4,1.3487484,,0.17741776758309025,0.9999631895353134
0,PSMD2,1.3486489,,0.17744976299657433,0.9999631895353134
0,TOPORS-AS1,1.346309,,0.1782028927337247,0.9999631895353134
0,SLC25A39,1.3458111,,0.1783634395751823,0.9999631895353134
0,SNHG9,1.3407329,,0.18000716946656803,0.9999631895353134
0,CYTH1,1.3396875,,0.18034697729314242,0.9999631895353134
0,EBAG9,1.333066,,0.18251016606179016,0.9999631895353134
0,RPS24,1.329332,,0.18373846152278928,0.9999631895353134
0,C19orf66,1.3282367,,0.18409992030955447,0.9999631895353134
0,THAP7,1.3281869,,0.18411636275539067,0.9999631895353134
0,TCEAL8,1.3252994,,0.18507188598008395,0.9999631895353134
0,SMDT1,1.3199723,,0.18684427998331832,0.9999631895353134
0,C1orf228,1.318877,,0.18721024630111938,0.9999631895353134
0,ACTR1B,1.3175328,,0.1876601098720716,0.9999631895353134
0,GLOD4,1.3157405,,0.18826116852798003,0.9999631895353134
0,SFPQ,1.3080734,,0.19084840066963782,0.9999631895353134
0,TAF1D,1.3075756,,0.19101730324841337,0.9999631895353134
0,KIF2A,1.307476,,0.19105109696193157,0.9999631895353134
0,STK17A,1.3047875,,0.1919651911323622,0.9999631895353134
0,NMT2,1.3035927,,0.19237248598366874,0.9999631895353134
0,FNBP1,1.3027463,,0.1926613706167708,0.9999631895353134
0,SLC3A2,1.2961248,,0.19493247935076996,0.9999631895353134
0,IMPDH2,1.2956767,,0.1950868697738274,0.9999631895353134
0,CLDND1,1.2953283,,0.19520701319903877,0.9999631895353134
0,EBPL,1.2894038,,0.19725775937854184,0.9999631895353134
0,TAGAP,1.2873127,,0.19798530428489824,0.9999631895353134
0,RNF139,1.2850723,,0.19876699287948207,0.9999631895353134
0,YEATS4,1.2834295,,0.19934166341847448,0.9999631895353134
0,PTMA,1.2818363,,0.1999000781305611,0.9999631895353134
0,NOP58,1.2787496,,0.2009852559111137,0.9999631895353134
0,KDSR,1.273074,,0.20299178828160414,0.9999631895353134
0,RBMS1,1.265407,,0.20572547896057924,0.9999631895353134
0,GSTM3,1.2652576,,0.20577899700402313,0.9999631895353134
0,SAE1,1.2645606,,0.2060288816221031,0.9999631895353134
0,PNRC1,1.262619,,0.20672615087426938,0.9999631895353134
0,TCEA1,1.2624696,,0.20677985784099384,0.9999631895353134
0,UBIAD1,1.2616233,,0.20708438864489442,0.9999631895353134
0,PLK3,1.2606773,,0.2074251316216229,0.9999631895353134
0,RALA,1.2577897,,0.20846781011056126,0.9999631895353134
0,BUB3,1.256346,,0.20899057173503688,0.9999631895353134
0,RGS1,1.2557983,,0.20918910887048325,0.9999631895353134
0,DDX39B,1.2550018,,0.209478133992552,0.9999631895353134
0,NDUFA5,1.2541554,,0.2097855399365628,0.9999631895353134
0,UQCRC2,1.2534584,,0.21003894290534553,0.9999631895353134
0,ANKH,1.2531098,,0.2101657274424018,0.9999631895353134
0,PTP4A1,1.2528112,,0.21027444398049322,0.9999631895353134
0,TMC6,1.2527614,,0.21029256735962276,0.9999631895353134
0,MPRIP,1.2516661,,0.21069156773354447,0.9999631895353134
0,NOP56,1.2469364,,0.21242081257266932,0.9999631895353134
0,RAD21,1.2398669,,0.2150246559835225,0.9999631895353134
0,RBM4,1.2392694,,0.21524574857412082,0.9999631895353134
0,ASF1A,1.2378753,,0.21576226817369593,0.9999631895353134
0,MRPL17,1.2363818,,0.21631667197699433,0.9999631895353134
0,ELOF1,1.2353861,,0.216686843763357,0.9999631895353134
0,SAMSN1,1.2327474,,0.21767000303409523,0.9999631895353134
0,PITHD1,1.2318513,,0.2180046346815786,0.9999631895353134
0,AMD1,1.2317517,,0.2180418387886165,0.9999631895353134
0,CCSER2,1.2298101,,0.2187682311951794,0.9999631895353134
0,SERBP1,1.2293122,,0.21895476532987956,0.9999631895353134
0,EPS8L2,1.2260761,,0.22017002184060042,0.9999631895353134
0,OPTN,1.2249808,,0.22058243344639616,0.9999631895353134
0,LINC00116,1.2202512,,0.22236966278597103,0.9999631895353134
0,TMEM50B,1.2196537,,0.22259615353299644,0.9999631895353134
0,ARL6IP5,1.2155713,,0.22414826091733075,0.9999631895353134
0,LINC-PINT,1.2144263,,0.2245849942021353,0.9999631895353134
0,ITGA6,1.2136794,,0.2248701476658468,0.9999631895353134
0,RNF11,1.2135301,,0.22492720938447563,0.9999631895353134
0,CARS,1.2127833,,0.22521267314015492,0.9999631895353134
0,SUMF2,1.2113893,,0.22574623093255253,0.9999631895353134
0,FAIM3,1.2104932,,0.22608970852989252,0.9999631895353134
0,WBSCR22,1.209597,,0.2264335589262395,0.9999631895353134
0,TGFBR2,1.2072572,,0.2273331490074605,0.9999631895353134
0,CCDC57,1.2066597,,0.22756323931225264,0.9999631895353134
0,DYNLRB1,1.2059627,,0.22783188772181473,0.9999631895353134
0,NDUFB4,1.2024777,,0.2291785195953414,0.9999631895353134
0,DIMT1,1.1992415,,0.2304340269389158,0.9999631895353134
0,ABHD14B,1.1974493,,0.2311314851398656,0.9999631895353134
0,TSPYL1,1.193317,,0.23274522542499254,0.9999631895353134
0,NR3C1,1.1929188,,0.2329011879629378,0.9999631895353134
0,ABHD14A,1.1906286,,0.23379941125115922,0.9999631895353134
0,SF3B1,1.1877909,,0.23491582966228552,0.9999631895353134
0,DBP,1.1863968,,0.2354656261229766,0.9999631895353134
0,SLC40A1,1.1851023,,0.23597696624555808,0.9999631895353134
0,C21orf33,1.1848534,,0.23607539087187013,0.9999631895353134
0,KIAA1430,1.1843058,,0.23629202725326182,0.9999631895353134
0,MLLT3,1.1828122,,0.23688356819644718,0.9999631895353134
0,PKM,1.180074,,0.23797077687217116,0.9999631895353134
0,RASSF7,1.1796757,,0.23812920937478854,0.9999631895353134
0,YPEL5,1.1780826,,0.23876368405238413,0.9999631895353134
0,CLN5,1.1775349,,0.23898205997757782,0.9999631895353134
0,EIF4H,1.1743486,,0.2402554057260179,0.9999631895353134
0,RFC1,1.1729048,,0.24083396179047045,0.9999631895353134
0,PPP6C,1.172407,,0.2410336912210257,0.9999631895353134
0,RPIA,1.1692705,,0.24229466893804041,0.9999631895353134
0,GLT8D1,1.168474,,0.24261565480285363,0.9999631895353134
0,MDS2,1.1678765,,0.24285659035369922,0.9999631895353134
0,GSPT1,1.1678267,,0.24287667590663442,0.9999631895353134
0,EPC1,1.1664327,,0.24343954559508885,0.9999631895353134
0,APOL3,1.1641923,,0.24434607675643982,0.9999631895353134
0,VPS51,1.1639932,,0.24442677185622586,0.9999631895353134
0,CTD-2228K2.5,1.158218,,0.24677507205249338,0.9999631895353134
0,RP11-83A24.2,1.1559777,,0.24769029190562264,0.9999631895353134
0,SREK1IP1,1.1550317,,0.2480774305574205,0.9999631895353134
0,C5orf45,1.1536378,,0.24864872210251332,0.9999631895353134
0,PDK1,1.1527416,,0.24901646646947428,0.9999631895353134
0,CITED4,1.1524428,,0.2491391323836667,0.9999631895353134
0,TMEM261,1.1521442,,0.24926184053312583,0.9999631895353134
0,AIP,1.1512978,,0.24960974301559746,0.9999631895353134
0,HTATSF1,1.149406,,0.2503886339028656,0.9999631895353134
0,TMEM243,1.1465183,,0.25158073665555025,0.9999631895353134
0,BNIP3,1.1434814,,0.2528387651420212,0.9999631895353134
0,FBL,1.1432823,,0.25292141166927984,0.9999631895353134
0,SECISBP2,1.1431329,,0.2529834089145495,0.9999631895353134
0,DNAJA3,1.1430334,,0.25302474629250127,0.9999631895353134
0,EIF3L,1.1426351,,0.25319014285587127,0.9999631895353134
0,APRT,1.1413904,,0.2537074924109932,0.9999631895353134
0,DLG1,1.1391999,,0.2546198141182867,0.9999631895353134
0,PITPNA-AS1,1.1383535,,0.25497291248782183,0.9999631895353134
0,C17orf89,1.1330264,,0.25720317111361835,0.9999631895353134
0,ITGB1,1.132429,,0.25745413527097105,0.9999631895353134
0,RGS14,1.1282469,,0.259215641482888,0.9999631895353134
0,F8A1,1.1255088,,0.2603735213459636,0.9999631895353134
0,CCM2,1.1244135,,0.26083767387134194,0.9999631895353134
0,FAM162A,1.1242143,,0.2609221266879487,0.9999631895353134
0,LINC00402,1.1235671,,0.26119672893954593,0.9999631895353134
0,SFI1,1.1233679,,0.26128126212720115,0.9999631895353134
0,CDKN2AIP,1.1213765,,0.2621276343711507,0.9999631895353134
0,MVP,1.1213267,,0.2621488179172706,0.9999631895353134
0,CRTC3,1.1187876,,0.26323074723396855,0.9999631895353134
0,LINC00493,1.117543,,0.2637622287791713,0.9999631895353134
0,CGGBP1,1.116597,,0.2641666495049334,0.9999631895353134
0,XAB2,1.1162983,,0.26429445010063,0.9999631895353134
0,C14orf1,1.1161988,,0.2643370597708071,0.9999631895353134
0,LPIN2,1.1143566,,0.2651261930302171,0.9999631895353134
0,COMMD7,1.1086811,,0.26756777412334887,0.9999631895353134
0,LGALS8,1.1066897,,0.2684281208651117,0.9999631895353134
0,METTL5,1.1054949,,0.26894524000103626,0.9999631895353134
0,RASSF3,1.1051961,,0.2690746265786309,0.9999631895353134
0,P4HTM,1.1047978,,0.26924720847320716,0.9999631895353134
0,ODF2L,1.1043497,,0.26944145389761365,0.9999631895353134
0,HIRIP3,1.1011634,,0.2708255278818874,0.9999631895353134
0,DPH5,1.1011137,,0.27084719262964485,0.9999631895353134
0,ATF7IP2,1.0943925,,0.2737828411893224,0.9999631895353134
0,FAM107B,1.0941935,,0.273870153829879,0.9999631895353134
0,EPHB6,1.0922518,,0.2747224493454111,0.9999631895353134
0,MRPS31,1.0915548,,0.27502884290507756,0.9999631895353134
0,SBNO1,1.0905093,,0.275488870499226,0.9999631895353134
0,FBXO21,1.0899616,,0.2757300467684668,0.9999631895353134
0,LYRM4,1.0876217,,0.2767621494834035,0.9999631895353134
0,ZNF428,1.0875221,,0.27680612707934305,0.9999631895353134
0,C7orf55-LUC7L2,1.087323,,0.27689409655860564,0.9999631895353134
0,MRPL46,1.082195,,0.27916587349968025,0.9999631895353134
0,HSBP1L1,1.0802534,,0.2800293599814365,0.9999631895353134
0,GORASP2,1.076619,,0.28165050288473736,0.9999631895353134
0,HNRNPF,1.0742791,,0.2826976155075135,0.9999631895353134
0,S1PR4,1.073582,,0.2830100307942778,0.9999631895353134
0,PPT1,1.0721383,,0.28365792072268925,0.9999631895353134
0,RAD23A,1.0714413,,0.2839710543801518,0.9999631895353134
0,SRSF1,1.0701469,,0.28455320897495984,0.9999631895353134
0,TRIM39,1.0700473,,0.2845980235209612,0.9999631895353134
0,AP3M2,1.0662137,,0.2863270150010223,0.9999631895353134
0,DEXI,1.0648198,,0.2869574947204123,0.9999631895353134
0,FAM177A1,1.0647202,,0.2870025648217205,0.9999631895353134
0,OCIAD1,1.0646206,,0.2870476397014339,0.9999631895353134
0,SMIM11,1.0632266,,0.2876791897832268,0.9999631895353134
0,UBE2K,1.0621313,,0.2881760648489573,0.9999631895353134
0,METTL12,1.060588,,0.2888771886821263,0.9999631895353134
0,IL6ST,1.0603391,,0.28899038073400996,0.9999631895353134
0,CLEC2D,1.0597416,,0.28926216357433376,0.9999631895353134
0,TARBP1,1.0589451,,0.28962480844850147,0.9999631895353134
0,CCT3,1.0586962,,0.2897381977304312,0.9999631895353134
0,ACSL6,1.0565553,,0.290714579361825,0.9999631895353134
0,KIF5B,1.055012,,0.2914198538938386,0.9999631895353134
0,NME3,1.0540162,,0.29187547964403693,0.9999631895353134
0,CTA-29F11.1,1.0527716,,0.2924456846313175,0.9999631895353134
0,MTERFD2,1.0521742,,0.29271964858295263,0.9999631895353134
0,ISCA2,1.051278,,0.29313091751625153,0.9999631895353134
0,HARS,1.050581,,0.29345106134821897,0.9999631895353134
0,EGLN2,1.0503819,,0.2935425740876796,0.9999631895353134
0,NOB1,1.0502824,,0.2935883376365094,0.9999631895353134
0,PSMD12,1.0496849,,0.2938630194398255,0.9999631895353134
0,G3BP2,1.0495853,,0.2939088164925351,0.9999631895353134
0,CDKN1B,1.0495355,,0.29393171681380736,0.9999631895353134
0,SUPT20H,1.0492368,,0.29406914387064664,0.9999631895353134
0,POP5,1.0489879,,0.29418369932593813,0.9999631895353134
0,ORC4,1.0479921,,0.2946422203247733,0.9999631895353134
0,NUDCD2,1.0472952,,0.2949634698585244,0.9999631895353134
0,ARL4C,1.0426651,,0.2971034403636832,0.9999631895353134
0,CASP6,1.0425158,,0.29717264406815913,0.9999631895353134
0,TRIM69,1.0420676,,0.29738031984041036,0.9999631895353134
0,TAF3,1.0414205,,0.2976804671878963,0.9999631895353134
0,PTGER4,1.0408728,,0.29793459608778106,0.9999631895353134
